Education,Income,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Total_Spent,Accepted,Age,Family_Size,Customer_Tenure,Relationship_Status_Partnered,Relationship_Status_Single,Age_Group,Income_Group
1,25008.0,72,2,1,0,3,8,0,34,0,36,2,3962,False,True,Middle-aged,Low
2,83257.0,56,1,5,10,12,6,0,1365,1,29,1,4464,False,True,Young,High
1,22280.0,85,1,1,0,2,8,0,13,0,49,3,4221,True,False,Middle-aged,Low
3,72159.0,62,1,4,6,10,2,0,1401,0,46,2,4423,True,False,Middle-aged,High
1,64260.0,1,1,4,5,4,3,0,1574,1,63,2,4349,True,False,Senior,High
3,82733.0,28,1,8,4,7,4,0,1323,1,40,1,4107,False,True,Middle-aged,High
2,74290.0,70,4,10,8,10,6,0,1217,1,53,2,4136,False,True,Middle-aged,High
2,58217.0,84,1,2,0,4,6,0,103,0,73,4,4404,False,True,Senior,Medium
2,21024.0,89,1,2,0,4,7,0,84,0,48,2,4175,True,False,Middle-aged,Low
3,70116.0,73,1,2,8,12,1,0,1536,0,52,2,4334,True,False,Middle-aged,High
1,54006.0,42,2,8,1,7,7,0,581,0,39,3,4464,True,False,Middle-aged,Medium
3,69063.0,16,1,5,3,5,3,0,928,0,58,3,4414,True,False,Senior,High
2,11448.0,16,1,1,0,2,6,0,14,0,49,1,4011,False,True,Middle-aged,Low
1,61825.0,56,1,4,2,8,4,0,424,0,45,2,4141,False,True,Middle-aged,High
1,70886.0,65,1,5,4,4,2,0,960,0,53,3,4073,True,False,Middle-aged,High
1,69109.0,10,1,6,6,7,4,0,1555,1,42,2,4412,True,False,Middle-aged,High
1,60208.0,13,6,8,3,7,7,0,656,1,51,3,4445,False,True,Middle-aged,High
2,32889.0,78,3,2,1,3,5,0,55,0,56,4,4111,True,False,Senior,Medium
1,34738.0,51,1,1,0,3,6,0,20,0,40,2,3864,False,True,Middle-aged,Medium
2,30538.0,27,4,9,0,4,10,0,367,0,53,3,4451,True,False,Middle-aged,Medium
2,82326.0,30,1,5,10,6,2,0,2257,1,47,2,3926,True,False,Middle-aged,High
3,26642.0,71,2,2,0,3,6,0,42,0,57,2,3935,False,True,Senior,Low
1,69932.0,97,2,7,6,11,4,0,1049,0,60,2,4197,False,True,Senior,High
1,44503.0,83,2,2,0,3,6,0,48,0,52,3,3889,False,True,Middle-aged,Medium
3,60200.0,3,6,6,2,11,6,0,685,0,76,2,4358,False,True,Senior,High
1,49638.0,71,1,1,0,3,2,0,39,0,72,2,3886,False,True,Senior,Medium
2,23830.0,3,1,1,0,3,7,0,43,0,37,1,3957,False,True,Middle-aged,Low
2,33051.0,15,3,9,1,8,9,0,835,1,65,1,4497,False,True,Senior,Medium
1,72905.0,52,1,3,7,9,1,0,1515,1,66,2,3974,True,False,Senior,High
3,69702.0,8,2,7,7,10,4,0,1039,0,73,3,4310,True,False,Senior,High
1,70300.0,89,3,5,5,13,8,0,1596,0,49,2,4164,False,True,Middle-aged,High
3,70643.0,66,1,5,8,4,6,0,1828,1,40,2,4437,True,False,Middle-aged,High
3,30396.0,22,2,1,1,2,7,0,34,1,55,3,3875,True,False,Middle-aged,Medium
3,50616.0,56,2,4,0,4,7,0,149,0,56,2,3887,False,True,Senior,Medium
2,62772.0,74,1,5,6,11,2,0,946,1,55,2,4221,False,True,Middle-aged,High
3,30298.0,48,1,1,1,3,3,0,28,0,39,1,3856,False,True,Middle-aged,Medium
1,52413.0,67,2,7,1,7,7,0,450,0,40,2,4418,False,True,Middle-aged,Medium
3,44155.0,24,1,1,1,2,4,0,46,0,67,4,3976,True,False,Senior,Medium
3,86979.0,67,1,5,5,5,2,0,1702,1,53,1,4049,False,True,Middle-aged,High
1,76532.0,38,4,9,5,7,5,0,820,0,49,4,4108,True,False,Middle-aged,High
1,42081.0,86,2,6,3,4,6,0,382,1,42,3,4303,True,False,Middle-aged,Medium
3,67546.0,90,1,4,10,5,3,0,2126,0,36,2,4482,True,False,Middle-aged,High
2,88420.0,87,1,4,7,8,1,0,2069,1,35,2,3873,True,False,Young,High
1,31158.0,62,2,2,0,3,8,0,72,0,39,3,4333,True,False,Middle-aged,Medium
1,61671.0,23,6,10,4,6,8,0,732,1,56,2,3841,False,True,Senior,High
1,69719.0,99,1,2,3,5,1,0,801,0,50,1,3849,False,True,Middle-aged,High
1,49160.0,29,2,3,1,6,6,0,236,0,75,2,4067,False,True,Senior,Medium
0,24882.0,52,1,1,1,2,6,0,80,1,46,3,4473,True,False,Middle-aged,Low
3,90933.0,90,1,4,6,4,1,0,1685,1,70,1,3905,False,True,Senior,Very High
3,113734.0,9,0,12,0,0,1,0,277,0,79,1,3847,False,True,Senior,Very High
3,59292.0,71,2,3,5,8,3,0,507,0,74,3,4196,True,False,Senior,Medium
3,45759.0,13,2,2,0,3,7,0,68,0,60,4,4306,True,False,Senior,Medium
1,22148.0,16,1,1,0,3,7,0,49,0,41,1,3892,False,True,Middle-aged,Low
2,73395.0,94,1,4,4,6,2,0,397,0,37,2,3918,True,False,Middle-aged,High
1,29819.0,77,3,3,0,3,6,0,39,0,53,2,4063,False,True,Middle-aged,Low
1,45688.0,20,2,3,1,8,4,0,306,1,56,3,3970,True,False,Senior,Medium
1,62820.0,51,1,3,4,6,1,0,976,0,70,2,4229,True,False,Senior,High
3,60491.0,81,4,6,10,7,5,0,1028,0,53,3,4111,True,False,Middle-aged,High
1,33235.0,71,1,3,0,3,7,0,70,0,38,3,3959,True,False,Middle-aged,Medium
1,35701.0,36,1,1,0,3,6,0,46,0,65,2,4282,True,False,Senior,Medium
2,31535.0,95,1,1,1,2,7,0,51,1,44,3,4091,True,False,Middle-aged,Medium
2,92556.0,32,0,3,5,13,0,0,1263,0,64,2,3885,True,False,Senior,Very High
1,67384.0,32,2,7,8,5,5,0,1490,1,54,2,4411,False,True,Middle-aged,High
2,80573.0,85,1,4,6,13,2,0,1564,0,53,2,4438,True,False,Middle-aged,High
1,77870.0,93,3,5,5,5,8,0,1815,1,57,3,4491,True,False,Senior,High
3,52278.0,24,6,10,5,10,8,0,1198,0,61,2,4335,False,True,Senior,Medium
1,57107.0,44,6,4,4,8,8,0,416,1,56,2,4489,False,True,Senior,Medium
1,18929.0,15,1,1,0,4,6,0,85,0,34,2,4313,True,False,Young,Low
3,36038.0,82,2,3,0,3,6,0,47,0,43,2,4209,False,True,Middle-aged,Medium
1,20180.0,27,1,2,1,4,7,0,137,0,48,1,4309,False,True,Middle-aged,Low
3,34230.0,72,1,1,0,2,7,0,21,0,59,4,4365,True,False,Senior,Medium
2,31878.0,7,1,1,0,4,3,0,70,0,47,2,3822,False,True,Middle-aged,Medium
2,70932.0,57,2,6,2,12,3,0,909,0,52,3,3976,True,False,Middle-aged,High
1,91249.0,84,0,7,9,6,4,0,1676,1,68,1,4432,False,True,Senior,Very High
2,77598.0,53,1,7,5,13,3,0,1735,1,81,1,4086,False,True,Senior,High
1,80982.0,48,3,11,5,11,5,0,1191,0,65,3,4352,False,True,Senior,High
2,22701.0,2,1,1,0,3,5,0,24,0,47,3,4112,True,False,Middle-aged,Low
3,55212.0,65,3,4,2,11,8,0,1182,1,55,3,4398,True,False,Middle-aged,Medium
1,70617.0,45,1,3,3,7,2,0,1280,0,54,2,4186,True,False,Middle-aged,High
1,64849.0,42,1,9,3,6,5,0,1336,1,67,1,4408,False,True,Senior,High
2,62694.0,29,5,9,3,7,7,0,749,0,59,4,4192,True,False,Senior,High
3,61917.0,83,1,2,0,4,5,0,91,0,50,4,4036,True,False,Middle-aged,High
3,67472.0,93,2,4,2,7,3,0,414,0,77,3,4089,True,False,Senior,High
2,21059.0,40,3,3,0,3,6,0,44,0,42,3,3988,True,False,Middle-aged,Low
2,29543.0,47,2,3,1,2,7,0,63,0,56,4,3904,True,False,Senior,Low
1,75903.0,50,2,6,6,9,3,0,901,0,73,3,4262,True,False,Senior,High
2,34984.0,40,2,1,0,3,7,0,38,0,49,4,4476,True,False,Middle-aged,Medium
3,54998.0,3,5,4,2,9,4,0,455,1,68,2,4291,False,True,Senior,Medium
3,54356.0,62,3,11,2,8,8,0,775,1,75,2,4402,False,True,Senior,Medium
2,34242.0,25,1,0,0,3,5,0,15,0,65,3,3913,True,False,Senior,Medium
1,25410.0,48,1,1,0,4,4,0,38,0,51,3,4117,True,False,Middle-aged,Low
3,73356.0,56,1,5,10,5,2,0,1512,1,40,2,3958,True,False,Middle-aged,High
1,28320.0,68,1,1,0,3,8,0,43,0,74,3,4346,True,False,Senior,Low
1,23763.0,64,1,1,0,3,7,0,42,0,47,2,4506,False,True,Middle-aged,Low
1,72570.0,67,1,4,6,12,1,0,1089,0,40,2,3880,True,False,Middle-aged,High
2,34529.0,94,2,2,2,3,7,0,162,0,48,3,4468,True,False,Middle-aged,Medium
1,70792.0,82,2,3,4,10,3,0,1272,0,73,1,4323,False,True,Senior,High
1,63211.0,3,2,3,8,7,2,0,1173,1,42,2,4419,True,False,Middle-aged,High
2,83891.0,24,1,4,7,10,1,0,816,0,50,3,3824,True,False,Middle-aged,High
1,36065.0,54,3,3,0,3,8,0,74,0,56,3,4270,False,True,Senior,Medium
1,39898.0,20,2,3,0,4,7,0,134,0,70,3,4317,True,False,Senior,Medium
3,51141.0,96,1,3,1,4,5,0,157,0,84,1,4171,False,True,Senior,Medium
1,56939.0,19,2,3,3,10,3,0,561,0,48,3,4099,True,False,Middle-aged,Medium
1,80872.0,60,1,4,4,10,1,0,1336,0,73,1,3863,False,True,Senior,High
3,72335.0,2,1,10,4,8,8,0,2092,1,48,2,4500,True,False,Middle-aged,High
3,61798.0,13,1,4,2,9,4,0,463,0,60,1,4033,False,True,Senior,High
3,76842.0,37,1,1,8,7,0,0,1130,0,74,1,3872,False,True,Senior,High
1,29478.0,59,1,1,0,3,6,0,20,0,48,3,3978,True,False,Middle-aged,Low
1,46998.0,55,5,5,3,5,7,0,377,1,68,2,4430,False,True,Senior,Medium
1,96843.0,60,1,6,10,10,2,0,1544,1,34,1,4247,False,True,Young,Very High
3,56551.0,48,3,2,1,4,4,0,138,0,74,3,3868,False,True,Senior,Medium
2,70053.0,38,3,8,5,10,5,0,1012,0,59,3,4176,True,False,Senior,High
3,71670.0,8,1,5,3,6,6,0,1766,1,62,1,4170,False,True,Senior,High
1,44359.0,19,3,2,0,4,3,0,45,0,46,4,3827,True,False,Middle-aged,Medium
1,40887.0,32,3,3,1,3,9,0,161,1,72,3,4234,False,True,Senior,Medium
1,48877.0,27,1,3,0,4,7,0,144,0,58,2,3990,False,True,Senior,Medium
1,74485.0,58,1,6,7,12,3,0,1734,0,77,2,4124,True,False,Senior,High
1,64474.0,59,2,8,2,10,5,0,823,0,52,3,4065,True,False,Middle-aged,High
1,77226.0,29,2,6,8,12,3,0,1138,0,61,3,3936,True,False,Senior,High
1,72643.0,60,1,3,10,7,2,0,1429,1,75,1,4302,False,True,Senior,High
2,85738.0,41,1,3,6,11,1,0,1371,1,46,2,3972,True,False,Middle-aged,High
1,55686.0,27,2,6,3,5,4,0,982,1,58,2,4315,False,True,Senior,Medium
1,39062.0,28,1,1,0,3,4,0,44,1,41,2,3911,False,True,Middle-aged,Medium
1,34600.0,8,5,5,2,5,8,0,318,1,53,4,4359,True,False,Middle-aged,Medium
1,40794.0,18,2,6,3,5,7,0,434,0,49,3,4263,True,False,Middle-aged,Medium
2,54690.0,76,3,3,1,5,3,0,198,0,53,4,4049,True,False,Middle-aged,Medium
1,4428.0,0,0,12,0,0,1,0,359,0,55,3,4082,True,False,Middle-aged,Low
2,32632.0,32,2,4,4,8,5,0,576,0,61,2,4511,True,False,Senior,Medium
3,38236.0,2,4,3,0,4,7,0,88,0,56,3,4097,False,True,Senior,Medium
1,36781.0,16,1,2,1,2,8,0,63,1,45,3,3895,True,False,Middle-aged,Medium
2,31385.0,56,1,1,0,2,8,0,27,1,40,2,4386,False,True,Middle-aged,Medium
1,24570.0,97,3,4,0,4,9,0,193,0,40,3,4302,True,False,Middle-aged,Low
3,25509.0,15,3,3,0,3,9,0,101,1,50,2,4464,False,True,Middle-aged,Low
1,94642.0,35,0,5,7,9,1,0,2211,1,73,2,3952,True,False,Senior,Very High
2,58646.0,3,1,2,1,4,4,0,140,0,62,3,4199,True,False,Senior,Medium
1,53201.0,49,6,6,3,5,7,0,415,0,49,3,4317,False,True,Middle-aged,Medium
1,21994.0,4,1,0,0,3,5,0,22,0,67,3,4367,True,False,Senior,Low
1,57113.0,45,6,4,1,5,7,0,263,0,46,4,4323,True,False,Middle-aged,Medium
1,51373.0,37,1,3,5,3,4,0,393,0,33,2,4187,True,False,Young,Medium
1,23477.0,39,3,3,0,4,8,0,147,0,38,3,4066,True,False,Middle-aged,Low
1,58116.0,38,2,3,3,8,2,0,443,0,68,3,3892,True,False,Senior,Medium
3,72968.0,8,1,5,5,8,3,0,1958,1,61,1,4010,False,True,Senior,High
2,39791.0,89,2,3,1,4,7,0,174,0,53,3,4273,True,False,Middle-aged,Medium
2,91712.0,47,0,9,7,11,3,0,2217,1,77,1,4070,False,True,Senior,Very High
1,94472.0,75,1,5,5,5,5,0,1691,1,66,2,3902,False,True,Senior,Very High
1,13672.0,86,2,1,0,3,8,0,25,0,64,4,4253,True,False,Senior,Low
2,96547.0,4,0,7,6,8,2,0,809,1,44,2,3852,True,False,Middle-aged,Very High
1,79205.0,73,1,6,5,4,4,0,895,1,49,2,4484,True,False,Middle-aged,High
3,56559.0,46,3,4,3,8,4,0,484,0,49,3,4366,True,False,Middle-aged,Medium
3,32644.0,38,4,7,1,6,8,0,413,1,51,3,4344,True,False,Middle-aged,Medium
2,67506.0,73,1,4,1,6,3,0,331,0,44,2,3993,False,True,Middle-aged,High
1,24206.0,66,1,1,0,3,6,0,25,0,54,2,4293,False,True,Middle-aged,Low
3,28420.0,36,1,1,0,2,6,0,13,0,57,2,4002,False,True,Senior,Low
1,22979.0,29,3,3,2,2,8,0,115,1,54,3,4476,True,False,Middle-aged,Low
1,33279.0,29,1,0,0,3,3,0,16,0,58,1,3832,False,True,Senior,Medium
2,46423.0,6,3,2,0,4,7,0,92,0,52,3,4099,False,True,Middle-aged,Medium
1,30368.0,97,2,2,0,3,8,0,52,0,47,3,4049,True,False,Middle-aged,Medium
1,63684.0,61,3,8,4,8,5,0,1464,0,54,3,4395,True,False,Middle-aged,High
1,41638.0,68,4,5,5,3,8,0,441,1,60,2,4316,False,True,Senior,Medium
3,68805.0,73,1,3,1,7,2,0,283,0,65,2,4100,False,True,Senior,High
3,65814.0,90,3,8,2,10,5,0,747,0,58,3,3934,True,False,Senior,High
1,71964.0,81,1,5,6,5,3,0,1870,0,66,1,4220,False,True,Senior,High
1,39146.0,1,3,4,0,4,8,0,165,0,38,2,4315,False,True,Middle-aged,Medium
1,96876.0,79,1,7,7,9,2,0,1941,1,47,2,4142,True,False,Middle-aged,Very High
0,34445.0,92,6,11,2,8,9,0,839,0,43,2,4333,True,False,Middle-aged,Medium
1,68281.0,31,1,2,9,13,5,0,1655,1,66,1,4506,False,True,Senior,High
2,37284.0,46,1,0,0,3,6,0,23,0,49,4,4272,True,False,Middle-aged,Medium
1,36790.0,14,1,2,1,2,9,0,66,1,41,2,4300,True,False,Middle-aged,Medium
1,27943.0,89,3,2,0,3,8,0,37,0,57,4,4255,True,False,Senior,Low
1,22263.0,31,2,1,0,3,6,0,21,0,73,3,3906,False,True,Senior,Low
1,30261.0,75,1,0,0,3,8,0,22,0,52,4,4457,True,False,Middle-aged,Medium
1,28587.0,42,3,2,0,4,6,0,78,0,46,3,3952,True,False,Middle-aged,Low
2,43815.0,53,1,2,0,3,6,0,79,0,42,3,4265,True,False,Middle-aged,Medium
1,48195.0,53,6,4,2,5,6,0,265,0,68,4,3974,True,False,Senior,Medium
2,77027.0,23,2,8,3,6,4,0,1175,0,72,3,3959,True,False,Senior,High
3,71322.0,57,2,8,5,13,4,0,1305,0,59,3,4313,True,False,Senior,High
2,32765.0,49,2,2,0,4,5,0,46,0,45,3,3941,True,False,Middle-aged,Medium
1,29672.0,6,1,0,0,3,6,0,25,0,59,4,4289,True,False,Senior,Low
1,23272.0,29,1,1,0,3,4,0,46,0,71,1,4070,False,True,Senior,Low
2,49912.0,5,4,10,5,7,8,0,874,1,75,3,4475,True,False,Senior,Medium
2,7500.0,98,4,2,1,3,9,0,100,0,39,3,4512,True,False,Middle-aged,Low
3,68117.0,80,2,11,8,4,6,0,930,1,77,2,4291,False,True,Senior,High
1,67225.0,4,3,7,2,11,5,0,868,0,69,3,4030,True,False,Senior,High
1,17649.0,70,3,3,0,3,8,0,45,0,48,3,4044,True,False,Middle-aged,Low
1,55914.0,32,4,11,6,8,7,0,1260,0,49,3,4241,True,False,Middle-aged,Medium
1,40059.0,82,1,6,2,3,8,0,414,1,40,3,4089,True,False,Middle-aged,Medium
1,60905.0,27,2,3,3,7,2,0,392,0,74,3,4021,True,False,Senior,High
1,75330.0,94,4,10,3,12,6,0,1109,0,47,4,4448,True,False,Middle-aged,High
1,60689.0,23,4,4,4,10,3,0,639,0,73,2,4208,False,True,Senior,High
1,38680.0,97,1,2,0,3,7,0,79,0,40,3,4273,True,False,Middle-aged,Medium
1,61416.0,25,1,10,3,10,6,0,1665,1,42,2,4321,True,False,Middle-aged,High
1,49767.0,92,1,5,4,8,4,0,692,0,33,1,4238,False,True,Young,Medium
1,83273.0,98,6,4,6,9,7,0,1392,0,54,4,4457,False,True,Middle-aged,High
1,29009.0,19,2,2,0,3,6,0,44,0,43,3,4027,True,False,Middle-aged,Low
2,45057.0,80,1,2,0,3,5,0,50,0,45,3,4025,True,False,Middle-aged,Medium
1,37150.0,80,6,4,3,6,7,0,467,0,53,3,4471,True,False,Middle-aged,Medium
1,43020.0,79,3,4,1,4,6,0,223,0,54,2,4026,False,True,Middle-aged,Medium
1,53154.0,50,1,3,1,4,4,0,158,0,65,3,3835,True,False,Senior,Medium
1,65308.0,60,1,7,8,12,4,0,1211,1,51,2,4106,True,False,Middle-aged,High
1,76467.0,44,2,2,5,5,6,0,1575,1,54,2,4496,False,True,Middle-aged,High
2,81044.0,0,1,5,6,10,1,0,1208,0,77,2,3999,True,False,Senior,High
1,32871.0,28,1,1,0,3,4,0,43,0,73,4,4292,True,False,Senior,Medium
1,55801.0,35,6,7,2,6,7,0,527,1,49,3,4095,False,True,Middle-aged,Medium
1,76320.0,49,2,6,3,4,2,0,932,0,65,2,3822,False,True,Senior,High
2,36927.0,46,2,3,0,3,8,0,71,0,69,3,3842,False,True,Senior,Medium
1,48794.0,97,1,1,0,3,4,0,54,0,71,4,3818,True,False,Senior,Medium
1,23478.0,51,1,3,0,3,8,0,129,0,59,1,4282,False,True,Senior,Low
1,71128.0,80,3,2,10,12,7,0,1615,0,51,2,4446,False,True,Middle-aged,High
3,70179.0,10,3,7,3,13,5,0,1034,0,48,2,4158,False,True,Middle-aged,High
1,59462.0,29,2,9,2,12,7,0,1088,0,74,3,4355,True,False,Senior,Medium
2,51381.5,52,6,4,10,4,3,0,721,0,55,4,4222,True,False,Middle-aged,Medium
1,38361.0,74,3,3,1,3,7,0,137,0,55,3,3999,True,False,Middle-aged,Medium
3,51381.5,82,2,3,0,3,6,0,47,0,43,2,4209,False,True,Middle-aged,Medium
3,70038.0,54,1,4,4,8,2,0,1244,0,42,2,4062,True,False,Middle-aged,High
1,42554.0,93,2,2,0,3,4,0,41,0,46,4,4348,True,False,Middle-aged,Medium
1,67445.0,63,5,9,6,12,6,0,1174,0,50,3,4501,True,False,Middle-aged,High
1,67046.0,92,2,4,5,4,2,0,993,0,73,2,4354,False,True,Senior,High
1,42192.0,40,1,2,1,3,4,0,100,0,76,2,4111,True,False,Senior,Medium
3,77610.0,70,2,4,7,4,7,0,1680,0,72,3,4423,True,False,Senior,High
1,31761.0,96,2,3,0,4,5,0,98,0,40,3,3900,True,False,Middle-aged,Medium
1,34350.0,81,1,1,0,3,7,0,48,0,45,3,4068,True,False,Middle-aged,Medium
1,54591.0,63,3,6,2,8,5,0,519,0,75,3,4143,True,False,Senior,Medium
1,71866.0,85,1,6,3,10,3,0,715,0,68,3,4001,True,False,Senior,High
1,25293.0,51,1,1,1,2,8,0,37,0,55,3,4102,True,False,Middle-aged,Low
3,42000.0,23,2,5,2,11,5,0,653,1,37,1,4350,False,True,Middle-aged,Medium
1,69520.0,95,1,9,6,5,5,0,1455,0,41,2,4172,True,False,Middle-aged,High
1,64713.0,11,2,5,5,7,4,0,602,1,54,2,3957,False,True,Middle-aged,High
2,27889.0,42,1,1,1,2,6,0,26,0,47,3,4174,True,False,Middle-aged,Low
0,22123.0,77,1,2,1,3,5,0,102,0,64,1,3909,False,True,Senior,Low
1,51381.5,82,4,2,1,3,8,0,97,0,53,4,4298,True,False,Middle-aged,Medium
2,51381.5,83,2,4,1,4,6,0,207,0,70,3,4186,True,False,Senior,Medium
1,27803.0,40,2,3,0,4,8,0,176,0,51,3,4487,True,False,Middle-aged,Low
1,51381.5,95,3,6,1,5,7,0,450,0,69,2,4069,False,True,Senior,Medium
1,51651.0,32,4,6,2,5,8,0,433,0,64,3,4414,True,False,Senior,Medium
1,68487.0,48,1,9,7,13,4,0,1366,0,36,2,4347,True,False,Middle-aged,High
2,51381.5,75,1,5,5,11,1,0,1564,1,81,1,4057,False,True,Senior,Medium
1,56796.0,24,3,8,9,7,7,0,1001,0,55,3,4313,True,False,Middle-aged,Medium
2,87000.0,61,1,4,6,7,2,0,961,0,32,2,4376,True,False,Young,High
1,79823.0,6,1,6,9,7,2,0,1518,1,65,3,3905,True,False,Senior,High
1,30828.0,16,2,1,1,4,3,0,56,0,44,2,4083,False,True,Middle-aged,Medium
2,34109.0,39,1,0,0,3,4,0,22,0,53,3,4050,True,False,Middle-aged,Medium
2,53367.0,2,6,5,1,8,7,0,400,1,50,3,4117,False,True,Middle-aged,Medium
0,22390.0,49,1,1,0,2,7,0,26,0,55,2,4066,True,False,Middle-aged,Low
1,71322.0,31,1,4,1,7,2,0,350,0,48,3,3873,True,False,Middle-aged,High
1,79244.0,58,1,4,10,7,1,0,1216,1,31,1,4372,False,True,Young,High
2,49912.0,5,4,10,5,7,8,0,874,1,75,3,4475,True,False,Senior,Medium
3,48699.0,90,1,1,0,3,5,0,40,0,74,4,4219,True,False,Senior,Medium
1,80144.0,47,1,3,7,8,1,0,1367,0,49,2,4087,True,False,Middle-aged,High
1,54252.0,25,5,4,1,5,6,0,264,0,68,3,4212,False,True,Senior,Medium
2,81929.0,60,2,4,4,10,6,0,2053,1,48,3,4453,True,False,Middle-aged,High
1,76068.0,67,1,2,3,4,6,0,1376,1,49,3,4392,True,False,Middle-aged,High
2,53204.0,40,1,1,0,3,4,0,45,0,48,4,3916,True,False,Middle-aged,Medium
3,67911.0,63,3,6,7,11,3,0,976,0,75,3,3853,True,False,Senior,High
2,14796.0,1,2,1,0,3,9,0,51,1,40,3,4465,True,False,Middle-aged,Low
3,78128.0,89,2,8,4,6,3,0,1264,1,50,3,3945,True,False,Middle-aged,High
0,14188.0,40,1,2,0,4,6,0,75,0,52,2,4301,True,False,Middle-aged,Low
0,20425.0,5,2,2,0,3,7,0,57,0,38,3,4423,True,False,Middle-aged,Low
2,58646.0,3,1,2,1,4,4,0,140,0,62,3,4199,True,False,Senior,Medium
1,72967.0,1,2,7,2,8,5,0,497,1,54,2,4376,False,True,Middle-aged,High
2,48150.0,24,3,5,1,4,7,0,266,0,75,3,4201,True,False,Senior,Medium
1,82332.0,89,1,5,3,12,2,0,2006,1,63,1,4465,False,True,Senior,High
1,58275.0,48,6,8,2,7,7,0,615,0,69,3,4207,False,True,Senior,Medium
3,44953.0,31,1,7,3,13,6,0,1021,1,43,2,4370,True,False,Middle-aged,Medium
1,34587.0,68,2,1,0,3,4,0,22,0,71,4,3859,True,False,Senior,Medium
2,43018.0,46,1,2,2,2,5,0,133,0,50,3,4055,True,False,Middle-aged,Medium
2,45736.0,92,5,7,1,6,7,0,437,0,70,3,4155,True,False,Senior,Medium
2,66476.0,80,2,6,8,10,4,0,1013,0,55,3,4022,True,False,Middle-aged,High
2,27733.0,16,2,2,0,3,7,0,57,0,43,3,4122,True,False,Middle-aged,Low
3,69805.0,50,2,6,8,11,2,0,1038,0,72,3,3974,True,False,Senior,High
2,72217.0,93,1,3,10,8,2,0,1573,0,62,1,4260,False,True,Senior,High
1,25818.0,51,1,0,1,2,7,0,28,0,53,2,4434,False,True,Middle-aged,Low
2,37509.0,24,2,3,0,4,7,0,123,0,48,3,4470,True,False,Middle-aged,Medium
2,25176.0,79,1,1,0,2,7,0,13,0,48,4,4138,True,False,Middle-aged,Low
1,43586.0,26,3,3,0,4,8,0,132,0,44,3,4483,True,False,Middle-aged,Medium
2,53230.0,86,4,5,2,12,5,0,732,0,68,3,4510,True,False,Senior,Medium
1,50116.0,68,2,1,0,4,5,0,66,1,67,4,3824,True,False,Senior,Medium
1,84906.0,98,1,5,6,12,2,0,1631,1,52,2,4083,True,False,Middle-aged,High
1,61286.0,34,2,7,1,8,5,0,608,0,58,3,4146,True,False,Senior,High
3,82333.0,60,1,4,3,10,2,0,1822,1,38,2,4271,True,False,Middle-aged,High
3,65220.0,3,4,8,4,7,6,0,1282,1,59,2,4479,True,False,Senior,High
1,33590.0,65,1,1,0,2,7,0,8,0,50,4,4053,True,False,Middle-aged,Medium
1,30992.0,83,1,1,0,3,7,0,43,0,48,2,4248,False,True,Middle-aged,Medium
2,72309.0,64,1,5,6,8,3,0,1931,1,48,1,4290,False,True,Middle-aged,High
3,117416.25,85,0,0,0,0,0,0,8,0,75,2,4119,True,False,Senior,Very High
0,16005.0,69,3,2,1,2,8,0,103,0,44,3,4499,True,False,Middle-aged,Low
2,65487.0,48,3,3,5,6,2,0,1169,0,67,1,3985,False,True,Senior,High
1,58692.0,21,1,8,2,4,7,0,395,0,59,3,3899,True,False,Senior,Medium
1,40590.0,30,5,3,4,3,6,0,258,1,55,3,4085,False,True,Middle-aged,Medium
1,20587.0,39,1,1,1,2,7,0,25,0,54,2,3864,False,True,Middle-aged,Low
2,62637.0,76,1,2,2,5,2,0,185,0,70,2,3935,False,True,Senior,High
2,29435.0,11,4,3,2,2,9,0,180,1,58,3,4507,False,True,Senior,Low
1,19346.0,26,1,1,0,3,8,0,22,0,50,2,3965,False,True,Middle-aged,Low
1,35788.0,34,2,2,0,3,6,0,44,0,53,4,3972,True,False,Middle-aged,Medium
1,36997.0,72,5,2,1,4,5,0,94,0,56,3,4328,False,True,Senior,Medium
1,23539.0,13,1,2,0,4,6,0,81,0,67,2,3936,True,False,Senior,Low
1,65333.0,58,6,9,4,8,6,0,798,1,51,2,3978,False,True,Middle-aged,High
1,78499.0,12,1,11,3,4,4,0,1334,1,67,1,4033,False,True,Senior,High
3,29732.0,23,1,2,0,2,9,0,38,0,53,3,3911,True,False,Middle-aged,Low
2,41275.0,33,4,3,1,3,5,0,61,0,64,4,3912,True,False,Senior,Medium
3,63516.0,30,4,4,1,7,5,0,300,0,51,4,4173,True,False,Middle-aged,High
3,42769.0,15,2,1,1,4,4,0,88,0,62,3,4075,True,False,Senior,Medium
2,49572.0,25,2,2,0,3,7,0,54,0,66,4,4011,True,False,Senior,Medium
1,69209.0,4,2,5,3,6,4,0,1782,1,52,2,4465,True,False,Middle-aged,High
1,17148.0,80,4,3,1,3,8,0,68,0,48,3,3967,True,False,Middle-aged,Low
1,40590.0,30,5,3,4,3,6,0,258,1,55,3,4085,False,True,Middle-aged,Medium
2,30560.0,6,1,1,0,3,7,0,31,0,48,3,4182,True,False,Middle-aged,Medium
2,32146.0,16,2,2,0,4,6,0,66,0,41,3,3863,True,False,Middle-aged,Medium
2,41713.0,57,5,3,1,4,6,0,174,0,60,3,3876,False,True,Senior,Medium
